"station","valid","tmpf","relh","datetime","date","hour","year","month","doy","temp_c"
"TUS","2016-05-10 23:53",71,23.55,2016-05-10 23:53:00,2016-05-10,23,2016,5,131,21.6666666666667
"TUS","2016-05-11 00:53",69,25.2,2016-05-11 00:53:00,2016-05-11,0,2016,5,132,20.5555555555556
"TUS","2016-05-11 01:53",68,25.04,2016-05-11 01:53:00,2016-05-11,1,2016,5,132,20
"TUS","2016-05-11 02:53",65,29.08,2016-05-11 02:53:00,2016-05-11,2,2016,5,132,18.3333333333333
"TUS","2016-05-11 03:53",63,31.17,2016-05-11 03:53:00,2016-05-11,3,2016,5,132,17.2222222222222
"TUS","2016-05-11 04:53",61,33.42,2016-05-11 04:53:00,2016-05-11,4,2016,5,132,16.1111111111111
"TUS","2016-05-11 05:53",60,33.04,2016-05-11 05:53:00,2016-05-11,5,2016,5,132,15.5555555555556
"TUS","2016-05-11 06:53",63,31.17,2016-05-11 06:53:00,2016-05-11,6,2016,5,132,17.2222222222222
"TUS","2016-05-11 07:53",69,26.32,2016-05-11 07:53:00,2016-05-11,7,2016,5,132,20.5555555555556
"TUS","2016-05-11 08:53",76,20.89,2016-05-11 08:53:00,2016-05-11,8,2016,5,132,24.4444444444444
"TUS","2016-05-11 09:53",81,17.69,2016-05-11 09:53:00,2016-05-11,9,2016,5,132,27.2222222222222
"TUS","2016-05-11 10:53",83,15.21,2016-05-11 10:53:00,2016-05-11,10,2016,5,132,28.3333333333333
"TUS","2016-05-11 11:53",87,10.91,2016-05-11 11:53:00,2016-05-11,11,2016,5,132,30.5555555555556
"TUS","2016-05-11 12:53",89,9.8,2016-05-11 12:53:00,2016-05-11,12,2016,5,132,31.6666666666667
"TUS","2016-05-11 13:53",91,9.21,2016-05-11 13:53:00,2016-05-11,13,2016,5,132,32.7777777777778
"TUS","2016-05-11 14:53",91,8.87,2016-05-11 14:53:00,2016-05-11,14,2016,5,132,32.7777777777778
"TUS","2016-05-11 15:53",92,8.24,2016-05-11 15:53:00,2016-05-11,15,2016,5,132,33.3333333333333
"TUS","2016-05-11 16:53",93,8.66,2016-05-11 16:53:00,2016-05-11,16,2016,5,132,33.8888888888889
"TUS","2016-05-11 17:53",91,8.87,2016-05-11 17:53:00,2016-05-11,17,2016,5,132,32.7777777777778
"TUS","2016-05-11 18:53",89,9.8,2016-05-11 18:53:00,2016-05-11,18,2016,5,132,31.6666666666667
"TUS","2016-05-11 19:53",85,11.18,2016-05-11 19:53:00,2016-05-11,19,2016,5,132,29.4444444444444
"TUS","2016-05-11 20:53",83,14.03,2016-05-11 20:53:00,2016-05-11,20,2016,5,132,28.3333333333333
"TUS","2016-05-11 21:53",81,14.42,2016-05-11 21:53:00,2016-05-11,21,2016,5,132,27.2222222222222
"TUS","2016-05-11 22:53",79,15.96,2016-05-11 22:53:00,2016-05-11,22,2016,5,132,26.1111111111111
"TUS","2016-05-11 23:53",75,19.73,2016-05-11 23:53:00,2016-05-11,23,2016,5,132,23.8888888888889
"TUS","2016-05-12 00:53",71,22.55,2016-05-12 00:53:00,2016-05-12,0,2016,5,133,21.6666666666667
"TUS","2016-05-12 01:53",69,21.45,2016-05-12 01:53:00,2016-05-12,1,2016,5,133,20.5555555555556
"TUS","2016-05-12 02:53",68,22.26,2016-05-12 02:53:00,2016-05-12,2,2016,5,133,20
"TUS","2016-05-12 03:53",66,22.8,2016-05-12 03:53:00,2016-05-12,3,2016,5,133,18.8888888888889
"TUS","2016-05-12 04:53",65,23.68,2016-05-12 04:53:00,2016-05-12,4,2016,5,133,18.3333333333333
"TUS","2016-05-12 05:53",64,25.54,2016-05-12 05:53:00,2016-05-12,5,2016,5,133,17.7777777777778
"TUS","2016-05-12 06:53",67,23.11,2016-05-12 06:53:00,2016-05-12,6,2016,5,133,19.4444444444444
"TUS","2016-05-12 07:53",73,19.45,2016-05-12 07:53:00,2016-05-12,7,2016,5,133,22.7777777777778
"TUS","2016-05-12 08:53",80,15.41,2016-05-12 08:53:00,2016-05-12,8,2016,5,133,26.6666666666667
"TUS","2016-05-12 09:53",87,12.28,2016-05-12 09:53:00,2016-05-12,9,2016,5,133,30.5555555555556
"TUS","2016-05-12 10:53",90,10.34,2016-05-12 10:53:00,2016-05-12,10,2016,5,133,32.2222222222222
"TUS","2016-05-12 11:53",93,9.05,2016-05-12 11:53:00,2016-05-12,11,2016,5,133,33.8888888888889
"TUS","2016-05-12 12:53",95,8.51,2016-05-12 12:53:00,2016-05-12,12,2016,5,133,35
"TUS","2016-05-12 13:53",97,7.66,2016-05-12 13:53:00,2016-05-12,13,2016,5,133,36.1111111111111
"TUS","2016-05-12 14:53",98,5.77,2016-05-12 14:53:00,2016-05-12,14,2016,5,133,36.6666666666667
"TUS","2016-05-12 15:53",98,6.28,2016-05-12 15:53:00,2016-05-12,15,2016,5,133,36.6666666666667
"TUS","2016-05-12 16:53",98,5.99,2016-05-12 16:53:00,2016-05-12,16,2016,5,133,36.6666666666667
"TUS","2016-05-12 17:53",97,6.49,2016-05-12 17:53:00,2016-05-12,17,2016,5,133,36.1111111111111
"TUS","2016-05-12 18:53",95,7.16,2016-05-12 18:53:00,2016-05-12,18,2016,5,133,35
"TUS","2016-05-12 19:53",90,9.17,2016-05-12 19:53:00,2016-05-12,19,2016,5,133,32.2222222222222
"TUS","2016-05-12 20:53",88,10.6,2016-05-12 20:53:00,2016-05-12,20,2016,5,133,31.1111111111111
"TUS","2016-05-12 21:53",83,12.93,2016-05-12 21:53:00,2016-05-12,21,2016,5,133,28.3333333333333
"TUS","2016-05-12 22:53",81,13.79,2016-05-12 22:53:00,2016-05-12,22,2016,5,133,27.2222222222222
"TUS","2016-05-12 23:53",78,15.16,2016-05-12 23:53:00,2016-05-12,23,2016,5,133,25.5555555555556
"TUS","2016-05-13 00:53",76,13.81,2016-05-13 00:53:00,2016-05-13,0,2016,5,134,24.4444444444444
"TUS","2016-05-13 01:53",73,17.94,2016-05-13 01:53:00,2016-05-13,1,2016,5,134,22.7777777777778
"TUS","2016-05-13 02:53",70,19.9,2016-05-13 02:53:00,2016-05-13,2,2016,5,134,21.1111111111111
"TUS","2016-05-13 03:53",68,19.62,2016-05-13 03:53:00,2016-05-13,3,2016,5,134,20
"TUS","2016-05-13 04:53",68,18.89,2016-05-13 04:53:00,2016-05-13,4,2016,5,134,20
"TUS","2016-05-13 05:53",66,20.23,2016-05-13 05:53:00,2016-05-13,5,2016,5,134,18.8888888888889
"TUS","2016-05-13 06:53",70,18.33,2016-05-13 06:53:00,2016-05-13,6,2016,5,134,21.1111111111111
"TUS","2016-05-13 07:53",76,15.69,2016-05-13 07:53:00,2016-05-13,7,2016,5,134,24.4444444444444
"TUS","2016-05-13 08:53",83,13.52,2016-05-13 08:53:00,2016-05-13,8,2016,5,134,28.3333333333333
"TUS","2016-05-13 09:53",87,12.84,2016-05-13 09:53:00,2016-05-13,9,2016,5,134,30.5555555555556
"TUS","2016-05-13 10:53",91,11.33,2016-05-13 10:53:00,2016-05-13,10,2016,5,134,32.7777777777778
"TUS","2016-05-13 11:53",94,9.91,2016-05-13 11:53:00,2016-05-13,11,2016,5,134,34.4444444444444
"TUS","2016-05-13 12:53",96,8.94,2016-05-13 12:53:00,2016-05-13,12,2016,5,134,35.5555555555556
"TUS","2016-05-13 13:53",95,8.51,2016-05-13 13:53:00,2016-05-13,13,2016,5,134,35
"TUS","2016-05-13 14:53",96,7.88,2016-05-13 14:53:00,2016-05-13,14,2016,5,134,35.5555555555556
"TUS","2016-05-13 15:53",98,8.41,2016-05-13 15:53:00,2016-05-13,15,2016,5,134,36.6666666666667
"TUS","2016-05-13 16:53",97,8.01,2016-05-13 16:53:00,2016-05-13,16,2016,5,134,36.1111111111111
"TUS","2016-05-13 17:53",96,7.88,2016-05-13 17:53:00,2016-05-13,17,2016,5,134,35.5555555555556
"TUS","2016-05-13 18:53",93,11.05,2016-05-13 18:53:00,2016-05-13,18,2016,5,134,33.8888888888889
"TUS","2016-05-13 19:53",88,14.12,2016-05-13 19:53:00,2016-05-13,19,2016,5,134,31.1111111111111
"TUS","2016-05-13 20:53",86,15.59,2016-05-13 20:53:00,2016-05-13,20,2016,5,134,30
"TUS","2016-05-13 21:53",86,16.86,2016-05-13 21:53:00,2016-05-13,21,2016,5,134,30
"TUS","2016-05-13 22:53",83,18.61,2016-05-13 22:53:00,2016-05-13,22,2016,5,134,28.3333333333333
"TUS","2016-05-13 23:53",81,19.84,2016-05-13 23:53:00,2016-05-13,23,2016,5,134,27.2222222222222
"TUS","2016-05-14 00:53",78,21.81,2016-05-14 00:53:00,2016-05-14,0,2016,5,135,25.5555555555556
"TUS","2016-05-14 01:53",77,23.59,2016-05-14 01:53:00,2016-05-14,1,2016,5,135,25
"TUS","2016-05-14 02:53",73,26.93,2016-05-14 02:53:00,2016-05-14,2,2016,5,135,22.7777777777778
"TUS","2016-05-14 03:53",73,27.9,2016-05-14 03:53:00,2016-05-14,3,2016,5,135,22.7777777777778
"TUS","2016-05-14 04:53",71,29.83,2016-05-14 04:53:00,2016-05-14,4,2016,5,135,21.6666666666667
"TUS","2016-05-14 05:53",72,28.94,2016-05-14 05:53:00,2016-05-14,5,2016,5,135,22.2222222222222
"TUS","2016-05-14 06:53",75,27.23,2016-05-14 06:53:00,2016-05-14,6,2016,5,135,23.8888888888889
"TUS","2016-05-14 07:53",81,23.18,2016-05-14 07:53:00,2016-05-14,7,2016,5,135,27.2222222222222
"TUS","2016-05-14 08:53",84,21.89,2016-05-14 08:53:00,2016-05-14,8,2016,5,135,28.8888888888889
"TUS","2016-05-14 09:53",90,18.12,2016-05-14 09:53:00,2016-05-14,9,2016,5,135,32.2222222222222
"TUS","2016-05-14 10:53",93,15.79,2016-05-14 10:53:00,2016-05-14,10,2016,5,135,33.8888888888889
"TUS","2016-05-14 11:53",93,15.79,2016-05-14 11:53:00,2016-05-14,11,2016,5,135,33.8888888888889
"TUS","2016-05-14 12:53",94,14.83,2016-05-14 12:53:00,2016-05-14,12,2016,5,135,34.4444444444444
"TUS","2016-05-14 13:53",98,13.52,2016-05-14 13:53:00,2016-05-14,13,2016,5,135,36.6666666666667
"TUS","2016-05-14 14:53",96,15.62,2016-05-14 14:53:00,2016-05-14,14,2016,5,135,35.5555555555556
"TUS","2016-05-14 15:53",95,15.49,2016-05-14 15:53:00,2016-05-14,15,2016,5,135,35
"TUS","2016-05-14 16:53",95,14.85,2016-05-14 16:53:00,2016-05-14,16,2016,5,135,35
"TUS","2016-05-14 17:53",93,16.47,2016-05-14 17:53:00,2016-05-14,17,2016,5,135,33.8888888888889
"TUS","2016-05-14 18:53",91,11.33,2016-05-14 18:53:00,2016-05-14,18,2016,5,135,32.7777777777778
"TUS","2016-05-14 19:53",88,13.52,2016-05-14 19:53:00,2016-05-14,19,2016,5,135,31.1111111111111
"TUS","2016-05-14 20:53",84,14.16,2016-05-14 20:53:00,2016-05-14,20,2016,5,135,28.8888888888889
"TUS","2016-05-14 21:53",81,17.69,2016-05-14 21:53:00,2016-05-14,21,2016,5,135,27.2222222222222
"TUS","2016-05-14 22:53",80,16.7,2016-05-14 22:53:00,2016-05-14,22,2016,5,135,26.6666666666667
"TUS","2016-05-14 23:53",79,17.3,2016-05-14 23:53:00,2016-05-14,23,2016,5,135,26.1111111111111
"TUS","2016-05-15 00:53",80,16.1,2016-05-15 00:53:00,2016-05-15,0,2016,5,136,26.6666666666667
"TUS","2016-05-15 01:53",76,19.15,2016-05-15 01:53:00,2016-05-15,1,2016,5,136,24.4444444444444
"TUS","2016-05-15 02:53",76,20.89,2016-05-15 02:53:00,2016-05-15,2,2016,5,136,24.4444444444444
"TUS","2016-05-15 03:53",73,23.85,2016-05-15 03:53:00,2016-05-15,3,2016,5,136,22.7777777777778
"TUS","2016-05-15 04:53",72,23.86,2016-05-15 04:53:00,2016-05-15,4,2016,5,136,22.2222222222222
"TUS","2016-05-15 05:53",73,23.01,2016-05-15 05:53:00,2016-05-15,5,2016,5,136,22.7777777777778
"TUS","2016-05-15 06:53",74,23.14,2016-05-15 06:53:00,2016-05-15,6,2016,5,136,23.3333333333333
"TUS","2016-05-15 07:53",80,16.1,2016-05-15 07:53:00,2016-05-15,7,2016,5,136,26.6666666666667
"TUS","2016-05-15 08:53",84,13.06,2016-05-15 08:53:00,2016-05-15,8,2016,5,136,28.8888888888889
"TUS","2016-05-15 09:53",88,10.6,2016-05-15 09:53:00,2016-05-15,9,2016,5,136,31.1111111111111
"TUS","2016-05-15 10:53",90,7.08,2016-05-15 10:53:00,2016-05-15,10,2016,5,136,32.2222222222222
"TUS","2016-05-15 11:53",92,6.97,2016-05-15 11:53:00,2016-05-15,11,2016,5,136,33.3333333333333
"TUS","2016-05-15 12:53",93,6.43,2016-05-15 12:53:00,2016-05-15,12,2016,5,136,33.8888888888889
"TUS","2016-05-15 13:53",94,5.02,2016-05-15 13:53:00,2016-05-15,13,2016,5,136,34.4444444444444
"TUS","2016-05-15 14:53",93,3.8,2016-05-15 14:53:00,2016-05-15,14,2016,5,136,33.8888888888889
"TUS","2016-05-15 15:53",92,4.48,2016-05-15 15:53:00,2016-05-15,15,2016,5,136,33.3333333333333
"TUS","2016-05-15 16:53",91,4.61,2016-05-15 16:53:00,2016-05-15,16,2016,5,136,32.7777777777778
"TUS","2016-05-15 17:53",90,7.08,2016-05-15 17:53:00,2016-05-15,17,2016,5,136,32.2222222222222
"TUS","2016-05-15 18:53",86,7.72,2016-05-15 18:53:00,2016-05-15,18,2016,5,136,30
"TUS","2016-05-15 19:53",83,4.74,2016-05-15 19:53:00,2016-05-15,19,2016,5,136,28.3333333333333
"TUS","2016-05-15 20:53",80,6.29,2016-05-15 20:53:00,2016-05-15,20,2016,5,136,26.6666666666667
"TUS","2016-05-15 21:53",77,7.24,2016-05-15 21:53:00,2016-05-15,21,2016,5,136,25
"TUS","2016-05-15 22:53",73,10.34,2016-05-15 22:53:00,2016-05-15,22,2016,5,136,22.7777777777778
"TUS","2016-05-15 23:53",71,12.63,2016-05-15 23:53:00,2016-05-15,23,2016,5,136,21.6666666666667
"TUS","2016-05-16 00:53",70,13.62,2016-05-16 00:53:00,2016-05-16,0,2016,5,137,21.1111111111111
"TUS","2016-05-16 01:53",68,15.86,2016-05-16 01:53:00,2016-05-16,1,2016,5,137,20
"TUS","2016-05-16 02:53",69,14.71,2016-05-16 02:53:00,2016-05-16,2,2016,5,137,20.5555555555556
"TUS","2016-05-16 03:53",64,18.2,2016-05-16 03:53:00,2016-05-16,3,2016,5,137,17.7777777777778
"TUS","2016-05-16 04:53",61,18.63,2016-05-16 04:53:00,2016-05-16,4,2016,5,137,16.1111111111111
"TUS","2016-05-16 05:53",62,17.25,2016-05-16 05:53:00,2016-05-16,5,2016,5,137,16.6666666666667
"TUS","2016-05-16 06:53",68,16.61,2016-05-16 06:53:00,2016-05-16,6,2016,5,137,20
"TUS","2016-05-16 07:53",73,15.21,2016-05-16 07:53:00,2016-05-16,7,2016,5,137,22.7777777777778
"TUS","2016-05-16 08:53",76,15.69,2016-05-16 08:53:00,2016-05-16,8,2016,5,137,24.4444444444444
"TUS","2016-05-16 09:53",81,12.24,2016-05-16 09:53:00,2016-05-16,9,2016,5,137,27.2222222222222
"TUS","2016-05-16 10:53",84,11.08,2016-05-16 10:53:00,2016-05-16,10,2016,5,137,28.8888888888889
"TUS","2016-05-16 11:53",86,8.73,2016-05-16 11:53:00,2016-05-16,11,2016,5,137,30
"TUS","2016-05-16 12:53",89,7.92,2016-05-16 12:53:00,2016-05-16,12,2016,5,137,31.6666666666667
"TUS","2016-05-16 13:53",89,7.92,2016-05-16 13:53:00,2016-05-16,13,2016,5,137,31.6666666666667
"TUS","2016-05-16 14:53",91,5.76,2016-05-16 14:53:00,2016-05-16,14,2016,5,137,32.7777777777778
"TUS","2016-05-16 15:53",90,5.68,2016-05-16 15:53:00,2016-05-16,15,2016,5,137,32.2222222222222
"TUS","2016-05-16 16:53",88,7.53,2016-05-16 16:53:00,2016-05-16,16,2016,5,137,31.1111111111111
"TUS","2016-05-16 17:53",87,8.83,2016-05-16 17:53:00,2016-05-16,17,2016,5,137,30.5555555555556
"TUS","2016-05-16 18:53",85,9.83,2016-05-16 18:53:00,2016-05-16,18,2016,5,137,29.4444444444444
"TUS","2016-05-16 19:53",81,14.42,2016-05-16 19:53:00,2016-05-16,19,2016,5,137,27.2222222222222
"TUS","2016-05-16 20:53",78,20.16,2016-05-16 20:53:00,2016-05-16,20,2016,5,137,25.5555555555556
"TUS","2016-05-16 21:53",76,23.43,2016-05-16 21:53:00,2016-05-16,21,2016,5,137,24.4444444444444
"TUS","2016-05-16 22:53",74,26.13,2016-05-16 22:53:00,2016-05-16,22,2016,5,137,23.3333333333333
"TUS","2016-05-16 23:53",71,29.83,2016-05-16 23:53:00,2016-05-16,23,2016,5,137,21.6666666666667
"TUS","2016-05-17 00:53",69,31.92,2016-05-17 00:53:00,2016-05-17,0,2016,5,138,20.5555555555556
"TUS","2016-05-17 01:53",68,34.55,2016-05-17 01:53:00,2016-05-17,1,2016,5,138,20
"TUS","2016-05-17 02:53",67,33.19,2016-05-17 02:53:00,2016-05-17,2,2016,5,138,19.4444444444444
"TUS","2016-05-17 03:53",67,31.8,2016-05-17 03:53:00,2016-05-17,3,2016,5,138,19.4444444444444
"TUS","2016-05-17 04:53",65,32.87,2016-05-17 04:53:00,2016-05-17,4,2016,5,138,18.3333333333333
"TUS","2016-05-17 05:53",65,36.83,2016-05-17 05:53:00,2016-05-17,5,2016,5,138,18.3333333333333
"TUS","2016-05-17 06:53",71,36.28,2016-05-17 06:53:00,2016-05-17,6,2016,5,138,21.6666666666667
"TUS","2016-05-17 07:53",74,41.21,2016-05-17 07:53:00,2016-05-17,7,2016,5,138,23.3333333333333
"TUS","2016-05-17 08:53",23,57.03,2016-05-17 08:53:00,2016-05-17,8,2016,5,138,-5
"TUS","2016-05-17 09:53",79,30.02,2016-05-17 09:53:00,2016-05-17,9,2016,5,138,26.1111111111111
"TUS","2016-05-17 10:53",80,22.1,2016-05-17 10:53:00,2016-05-17,10,2016,5,138,26.6666666666667
"TUS","2016-05-17 11:53",83,21.74,2016-05-17 11:53:00,2016-05-17,11,2016,5,138,28.3333333333333
"TUS","2016-05-17 12:53",84,17.97,2016-05-17 12:53:00,2016-05-17,12,2016,5,138,28.8888888888889
"TUS","2016-05-17 13:53",87,13.31,2016-05-17 13:53:00,2016-05-17,13,2016,5,138,30.5555555555556
"TUS","2016-05-17 14:53",87,13.91,2016-05-17 14:53:00,2016-05-17,14,2016,5,138,30.5555555555556
"TUS","2016-05-17 15:53",87,11.84,2016-05-17 15:53:00,2016-05-17,15,2016,5,138,30.5555555555556
"TUS","2016-05-17 16:53",87,12.28,2016-05-17 16:53:00,2016-05-17,16,2016,5,138,30.5555555555556
"TUS","2016-05-17 17:53",85,14.27,2016-05-17 17:53:00,2016-05-17,17,2016,5,138,29.4444444444444
"TUS","2016-05-17 18:53",83,16.59,2016-05-17 18:53:00,2016-05-17,18,2016,5,138,28.3333333333333
"TUS","2016-05-17 19:53",81,19.15,2016-05-17 19:53:00,2016-05-17,19,2016,5,138,27.2222222222222
"TUS","2016-05-17 20:53",77,32.05,2016-05-17 20:53:00,2016-05-17,20,2016,5,138,25
"TUS","2016-05-17 21:53",75,34.24,2016-05-17 21:53:00,2016-05-17,21,2016,5,138,23.8888888888889
"TUS","2016-05-17 22:53",75,33.08,2016-05-17 22:53:00,2016-05-17,22,2016,5,138,23.8888888888889
"TUS","2016-05-17 23:53",70,36.36,2016-05-17 23:53:00,2016-05-17,23,2016,5,138,21.1111111111111
"TUS","2016-05-18 00:53",69,35.96,2016-05-18 00:53:00,2016-05-18,0,2016,5,139,20.5555555555556
"TUS","2016-05-18 01:53",66,41.67,2016-05-18 01:53:00,2016-05-18,1,2016,5,139,18.8888888888889
"TUS","2016-05-18 02:53",66,41.67,2016-05-18 02:53:00,2016-05-18,2,2016,5,139,18.8888888888889
"TUS","2016-05-18 03:53",64,42.82,2016-05-18 03:53:00,2016-05-18,3,2016,5,139,17.7777777777778
"TUS","2016-05-18 04:53",62,44.02,2016-05-18 04:53:00,2016-05-18,4,2016,5,139,16.6666666666667
"TUS","2016-05-18 05:53",62,44.02,2016-05-18 05:53:00,2016-05-18,5,2016,5,139,16.6666666666667
"TUS","2016-05-18 06:53",64,42.82,2016-05-18 06:53:00,2016-05-18,6,2016,5,139,17.7777777777778
"TUS","2016-05-18 07:53",68,38.91,2016-05-18 07:53:00,2016-05-18,7,2016,5,139,20
"TUS","2016-05-18 08:53",72,33.99,2016-05-18 08:53:00,2016-05-18,8,2016,5,139,22.2222222222222
"TUS","2016-05-18 09:53",76,29.76,2016-05-18 09:53:00,2016-05-18,9,2016,5,139,24.4444444444444
"TUS","2016-05-18 10:53",77,27.53,2016-05-18 10:53:00,2016-05-18,10,2016,5,139,25
"TUS","2016-05-18 11:53",80,23.87,2016-05-18 11:53:00,2016-05-18,11,2016,5,139,26.6666666666667
"TUS","2016-05-18 12:53",82,21.61,2016-05-18 12:53:00,2016-05-18,12,2016,5,139,27.7777777777778
"TUS","2016-05-18 13:53",82,21.61,2016-05-18 13:53:00,2016-05-18,13,2016,5,139,27.7777777777778
"TUS","2016-05-18 14:53",80,21.33,2016-05-18 14:53:00,2016-05-18,14,2016,5,139,26.6666666666667
"TUS","2016-05-18 15:53",82,19.99,2016-05-18 15:53:00,2016-05-18,15,2016,5,139,27.7777777777778
"TUS","2016-05-18 16:53",81,20.71,2016-05-18 16:53:00,2016-05-18,16,2016,5,139,27.2222222222222
"TUS","2016-05-18 17:53",78,26.57,2016-05-18 17:53:00,2016-05-18,17,2016,5,139,25.5555555555556
"TUS","2016-05-18 18:53",76,28.54,2016-05-18 18:53:00,2016-05-18,18,2016,5,139,24.4444444444444
"TUS","2016-05-18 19:53",76,29.76,2016-05-18 19:53:00,2016-05-18,19,2016,5,139,24.4444444444444
"TUS","2016-05-18 20:53",75,30.66,2016-05-18 20:53:00,2016-05-18,20,2016,5,139,23.8888888888889
"TUS","2016-05-18 21:53",74,31.79,2016-05-18 21:53:00,2016-05-18,21,2016,5,139,23.3333333333333
"TUS","2016-05-18 22:53",70,37.64,2016-05-18 22:53:00,2016-05-18,22,2016,5,139,21.1111111111111
"TUS","2016-05-18 23:53",68,38.91,2016-05-18 23:53:00,2016-05-18,23,2016,5,139,20
"TUS","2016-05-19 00:53",66,46.52,2016-05-19 00:53:00,2016-05-19,0,2016,5,140,18.8888888888889
"TUS","2016-05-19 01:53",64,49.85,2016-05-19 01:53:00,2016-05-19,1,2016,5,140,17.7777777777778
"TUS","2016-05-19 02:53",63,48,2016-05-19 02:53:00,2016-05-19,2,2016,5,140,17.2222222222222
"TUS","2016-05-19 03:53",62,47.86,2016-05-19 03:53:00,2016-05-19,3,2016,5,140,16.6666666666667
"TUS","2016-05-19 04:53",61,49.73,2016-05-19 04:53:00,2016-05-19,4,2016,5,140,16.1111111111111
"TUS","2016-05-19 05:53",61,49.73,2016-05-19 05:53:00,2016-05-19,5,2016,5,140,16.1111111111111
"TUS","2016-05-19 06:53",64,46.22,2016-05-19 06:53:00,2016-05-19,6,2016,5,140,17.7777777777778
"TUS","2016-05-19 07:53",70,37.64,2016-05-19 07:53:00,2016-05-19,7,2016,5,140,21.1111111111111
"TUS","2016-05-19 08:53",75,31.74,2016-05-19 08:53:00,2016-05-19,8,2016,5,140,23.8888888888889
"TUS","2016-05-19 09:53",77,27.53,2016-05-19 09:53:00,2016-05-19,9,2016,5,140,25
"TUS","2016-05-19 10:53",82,22.38,2016-05-19 10:53:00,2016-05-19,10,2016,5,140,27.7777777777778
"TUS","2016-05-19 11:53",83,20.99,2016-05-19 11:53:00,2016-05-19,11,2016,5,140,28.3333333333333
"TUS","2016-05-19 12:53",83,20.12,2016-05-19 12:53:00,2016-05-19,12,2016,5,140,28.3333333333333
"TUS","2016-05-19 13:53",86,19.02,2016-05-19 13:53:00,2016-05-19,13,2016,5,140,30
"TUS","2016-05-19 14:53",87,17,2016-05-19 14:53:00,2016-05-19,14,2016,5,140,30.5555555555556
"TUS","2016-05-19 15:53",87,15.72,2016-05-19 15:53:00,2016-05-19,15,2016,5,140,30.5555555555556
"TUS","2016-05-19 16:53",87,13.91,2016-05-19 16:53:00,2016-05-19,16,2016,5,140,30.5555555555556
"TUS","2016-05-19 17:53",87,15.06,2016-05-19 17:53:00,2016-05-19,17,2016,5,140,30.5555555555556
"TUS","2016-05-19 18:53",86,16.86,2016-05-19 18:53:00,2016-05-19,18,2016,5,140,30
"TUS","2016-05-19 19:53",83,19.42,2016-05-19 19:53:00,2016-05-19,19,2016,5,140,28.3333333333333
"TUS","2016-05-19 20:53",81,20.71,2016-05-19 20:53:00,2016-05-19,20,2016,5,140,27.2222222222222
"TUS","2016-05-19 21:53",79,22.1,2016-05-19 21:53:00,2016-05-19,21,2016,5,140,26.1111111111111
"TUS","2016-05-19 22:53",73,25.8,2016-05-19 22:53:00,2016-05-19,22,2016,5,140,22.7777777777778
"TUS","2016-05-19 23:53",72,27.93,2016-05-19 23:53:00,2016-05-19,23,2016,5,140,22.2222222222222
"TUS","2016-05-20 00:53",72,33.99,2016-05-20 00:53:00,2016-05-20,0,2016,5,141,22.2222222222222
"TUS","2016-05-20 01:53",73,32.77,2016-05-20 01:53:00,2016-05-20,1,2016,5,141,22.7777777777778
"TUS","2016-05-20 02:53",72,33.99,2016-05-20 02:53:00,2016-05-20,2,2016,5,141,22.2222222222222
"TUS","2016-05-20 03:53",71,33.61,2016-05-20 03:53:00,2016-05-20,3,2016,5,141,21.6666666666667
"TUS","2016-05-20 04:53",69,37.49,2016-05-20 04:53:00,2016-05-20,4,2016,5,141,20.5555555555556
"TUS","2016-05-20 05:53",68,37.32,2016-05-20 05:53:00,2016-05-20,5,2016,5,141,20
"TUS","2016-05-20 06:53",72,33.99,2016-05-20 06:53:00,2016-05-20,6,2016,5,141,22.2222222222222
"TUS","2016-05-20 07:53",76,29.76,2016-05-20 07:53:00,2016-05-20,7,2016,5,141,24.4444444444444
"TUS","2016-05-20 08:53",80,24.89,2016-05-20 08:53:00,2016-05-20,8,2016,5,141,26.6666666666667
"TUS","2016-05-20 09:53",83,23.63,2016-05-20 09:53:00,2016-05-20,9,2016,5,141,28.3333333333333
"TUS","2016-05-20 10:53",86,18.23,2016-05-20 10:53:00,2016-05-20,10,2016,5,141,30
"TUS","2016-05-20 11:53",87,15.72,2016-05-20 11:53:00,2016-05-20,11,2016,5,141,30.5555555555556
"TUS","2016-05-20 12:53",91,9.99,2016-05-20 12:53:00,2016-05-20,12,2016,5,141,32.7777777777778
"TUS","2016-05-20 13:53",92,9.72,2016-05-20 13:53:00,2016-05-20,13,2016,5,141,33.3333333333333
"TUS","2016-05-20 14:53",92,9.72,2016-05-20 14:53:00,2016-05-20,14,2016,5,141,33.3333333333333
"TUS","2016-05-20 15:53",93,5.68,2016-05-20 15:53:00,2016-05-20,15,2016,5,141,33.8888888888889
"TUS","2016-05-20 16:53",91,7.16,2016-05-20 16:53:00,2016-05-20,16,2016,5,141,32.7777777777778
"TUS","2016-05-20 17:53",89,6.68,2016-05-20 17:53:00,2016-05-20,17,2016,5,141,31.6666666666667
"TUS","2016-05-20 18:53",87,7.75,2016-05-20 18:53:00,2016-05-20,18,2016,5,141,30.5555555555556
"TUS","2016-05-20 19:53",84,8.95,2016-05-20 19:53:00,2016-05-20,19,2016,5,141,28.8888888888889
"TUS","2016-05-20 20:53",81,14.42,2016-05-20 20:53:00,2016-05-20,20,2016,5,141,27.2222222222222
"TUS","2016-05-20 21:53",79,23.88,2016-05-20 21:53:00,2016-05-20,21,2016,5,141,26.1111111111111
