"station","valid","tmpf","relh","datetime","date","hour","year","month","doy","temp_c"
"AVQ","2020-06-29 23:55",76.3,22.99,2020-06-29 23:55:00,2020-06-29,23,2020,6,181,24.6111111111111
"AVQ","2020-06-30 00:55",72,26.35,2020-06-30 00:55:00,2020-06-30,0,2020,6,182,22.2222222222222
"AVQ","2020-06-30 01:55",71,27.71,2020-06-30 01:55:00,2020-06-30,1,2020,6,182,21.6666666666667
"AVQ","2020-06-30 02:55",69.8,30.25,2020-06-30 02:55:00,2020-06-30,2,2020,6,182,21
"AVQ","2020-06-30 03:55",69,34.17,2020-06-30 03:55:00,2020-06-30,3,2020,6,182,20.5555555555556
"AVQ","2020-06-30 04:55",67,39.52,2020-06-30 04:55:00,2020-06-30,4,2020,6,182,19.4444444444444
"AVQ","2020-06-30 05:55",70,36.08,2020-06-30 05:55:00,2020-06-30,5,2020,6,182,21.1111111111111
"AVQ","2020-06-30 06:55",74.5,32.33,2020-06-30 06:55:00,2020-06-30,6,2020,6,182,23.6111111111111
"AVQ","2020-06-30 07:55",77.7,36.61,2020-06-30 07:55:00,2020-06-30,7,2020,6,182,25.3888888888889
"AVQ","2020-06-30 08:55",81,31.89,2020-06-30 08:55:00,2020-06-30,8,2020,6,182,27.2222222222222
"AVQ","2020-06-30 09:55",84,24.3,2020-06-30 09:55:00,2020-06-30,9,2020,6,182,28.8888888888889
"AVQ","2020-06-30 10:55",85.8,20.51,2020-06-30 10:55:00,2020-06-30,10,2020,6,182,29.8888888888889
"AVQ","2020-06-30 11:55",87.4,18.32,2020-06-30 11:55:00,2020-06-30,11,2020,6,182,30.7777777777778
"AVQ","2020-06-30 12:55",90.3,12.36,2020-06-30 12:55:00,2020-06-30,12,2020,6,182,32.3888888888889
"AVQ","2020-06-30 13:55",94,10.74,2020-06-30 13:55:00,2020-06-30,13,2020,6,182,34.4444444444444
"AVQ","2020-06-30 14:55",94.5,9.8,2020-06-30 14:55:00,2020-06-30,14,2020,6,182,34.7222222222222
"AVQ","2020-06-30 15:55",94.5,8.27,2020-06-30 15:55:00,2020-06-30,15,2020,6,182,34.7222222222222
"AVQ","2020-06-30 16:55",94.3,9.16,2020-06-30 16:55:00,2020-06-30,16,2020,6,182,34.6111111111111
"AVQ","2020-06-30 17:55",92.7,9.27,2020-06-30 17:55:00,2020-06-30,17,2020,6,182,33.7222222222222
"AVQ","2020-06-30 18:55",90,8.43,2020-06-30 18:55:00,2020-06-30,18,2020,6,182,32.2222222222222
"AVQ","2020-06-30 19:55",86.2,9.96,2020-06-30 19:55:00,2020-06-30,19,2020,6,182,30.1111111111111
"AVQ","2020-06-30 20:55",82,12.87,2020-06-30 20:55:00,2020-06-30,20,2020,6,182,27.7777777777778
"AVQ","2020-06-30 21:55",80,13.84,2020-06-30 21:55:00,2020-06-30,21,2020,6,182,26.6666666666667
"AVQ","2020-06-30 22:55",76,15.37,2020-06-30 22:55:00,2020-06-30,22,2020,6,182,24.4444444444444
"AVQ","2020-06-30 23:55",73.2,17.07,2020-06-30 23:55:00,2020-06-30,23,2020,6,182,22.8888888888889
"AVQ","2020-07-01 00:55",71.4,19.38,2020-07-01 00:55:00,2020-07-01,0,2020,7,183,21.8888888888889
"AVQ","2020-07-01 01:55",73.4,19.35,2020-07-01 01:55:00,2020-07-01,1,2020,7,183,23
"AVQ","2020-07-01 02:55",67.3,23.34,2020-07-01 02:55:00,2020-07-01,2,2020,7,183,19.6111111111111
"AVQ","2020-07-01 03:55",70,21.89,2020-07-01 03:55:00,2020-07-01,3,2020,7,183,21.1111111111111
"AVQ","2020-07-01 04:55",69.3,23.25,2020-07-01 04:55:00,2020-07-01,4,2020,7,183,20.7222222222222
"AVQ","2020-07-01 05:55",69.6,24.96,2020-07-01 05:55:00,2020-07-01,5,2020,7,183,20.8888888888889
"AVQ","2020-07-01 06:55",76.3,24.01,2020-07-01 06:55:00,2020-07-01,6,2020,7,183,24.6111111111111
"AVQ","2020-07-01 07:55",82.2,20.49,2020-07-01 07:55:00,2020-07-01,7,2020,7,183,27.8888888888889
"AVQ","2020-07-01 08:55",84.7,19.97,2020-07-01 08:55:00,2020-07-01,8,2020,7,183,29.2777777777778
"AVQ","2020-07-01 09:55",87.4,18.32,2020-07-01 09:55:00,2020-07-01,9,2020,7,183,30.7777777777778
"AVQ","2020-07-01 10:55",89,14.51,2020-07-01 10:55:00,2020-07-01,10,2020,7,183,31.6666666666667
"AVQ","2020-07-01 11:55",91.6,12.31,2020-07-01 11:55:00,2020-07-01,11,2020,7,183,33.1111111111111
"AVQ","2020-07-01 12:55",93,12.22,2020-07-01 12:55:00,2020-07-01,12,2020,7,183,33.8888888888889
"AVQ","2020-07-01 13:55",95,12.09,2020-07-01 13:55:00,2020-07-01,13,2020,7,183,35
"AVQ","2020-07-01 14:55",94.8,12.17,2020-07-01 14:55:00,2020-07-01,14,2020,7,183,34.8888888888889
"AVQ","2020-07-01 15:55",95,12.09,2020-07-01 15:55:00,2020-07-01,15,2020,7,183,35
"AVQ","2020-07-01 16:55",95.7,12.81,2020-07-01 16:55:00,2020-07-01,16,2020,7,183,35.3888888888889
"AVQ","2020-07-01 17:55",94.8,12.51,2020-07-01 17:55:00,2020-07-01,17,2020,7,183,34.8888888888889
"AVQ","2020-07-01 18:55",92,16.62,2020-07-01 18:55:00,2020-07-01,18,2020,7,183,33.3333333333333
"AVQ","2020-07-01 19:55",87.4,24.15,2020-07-01 19:55:00,2020-07-01,19,2020,7,183,30.7777777777778
"AVQ","2020-07-01 20:55",86.7,24.7,2020-07-01 20:55:00,2020-07-01,20,2020,7,183,30.3888888888889
"AVQ","2020-07-01 21:55",84.6,20.59,2020-07-01 21:55:00,2020-07-01,21,2020,7,183,29.2222222222222
"AVQ","2020-07-01 22:55",80.8,17.38,2020-07-01 22:55:00,2020-07-01,22,2020,7,183,27.1111111111111
"AVQ","2020-07-01 23:55",78.4,20.12,2020-07-01 23:55:00,2020-07-01,23,2020,7,183,25.7777777777778
"AVQ","2020-07-02 00:55",78.3,17.97,2020-07-02 00:55:00,2020-07-02,0,2020,7,184,25.7222222222222
"AVQ","2020-07-02 01:55",78,18.06,2020-07-02 01:55:00,2020-07-02,1,2020,7,184,25.5555555555556
"AVQ","2020-07-02 02:55",75.4,20.35,2020-07-02 02:55:00,2020-07-02,2,2020,7,184,24.1111111111111
"AVQ","2020-07-02 03:55",74,22.82,2020-07-02 03:55:00,2020-07-02,3,2020,7,184,23.3333333333333
"AVQ","2020-07-02 04:55",72.7,25.94,2020-07-02 04:55:00,2020-07-02,4,2020,7,184,22.6111111111111
"AVQ","2020-07-02 05:55",71.4,26.47,2020-07-02 05:55:00,2020-07-02,5,2020,7,184,21.8888888888889
"AVQ","2020-07-02 06:55",76.6,26.95,2020-07-02 06:55:00,2020-07-02,6,2020,7,184,24.7777777777778
"AVQ","2020-07-02 07:55",80.6,24.94,2020-07-02 07:55:00,2020-07-02,7,2020,7,184,27
"AVQ","2020-07-02 08:55",83.8,23.18,2020-07-02 08:55:00,2020-07-02,8,2020,7,184,28.7777777777778
"AVQ","2020-07-02 09:55",85.5,24.8,2020-07-02 09:55:00,2020-07-02,9,2020,7,184,29.7222222222222
"AVQ","2020-07-02 10:55",88,24.89,2020-07-02 10:55:00,2020-07-02,10,2020,7,184,31.1111111111111
"AVQ","2020-07-02 11:55",88.5,25.82,2020-07-02 11:55:00,2020-07-02,11,2020,7,184,31.3888888888889
"AVQ","2020-07-02 12:55",88.3,26.87,2020-07-02 12:55:00,2020-07-02,12,2020,7,184,31.2777777777778
"AVQ","2020-07-02 13:55",86.7,26.93,2020-07-02 13:55:00,2020-07-02,13,2020,7,184,30.3888888888889
"AVQ","2020-07-02 14:55",87,28.3,2020-07-02 14:55:00,2020-07-02,14,2020,7,184,30.5555555555556
"AVQ","2020-07-02 15:55",88.2,26.95,2020-07-02 15:55:00,2020-07-02,15,2020,7,184,31.2222222222222
"AVQ","2020-07-02 16:55",88,26.92,2020-07-02 16:55:00,2020-07-02,16,2020,7,184,31.1111111111111
"AVQ","2020-07-02 17:55",87,30.05,2020-07-02 17:55:00,2020-07-02,17,2020,7,184,30.5555555555556
"AVQ","2020-07-02 18:55",81,39.67,2020-07-02 18:55:00,2020-07-02,18,2020,7,184,27.2222222222222
"AVQ","2020-07-02 19:55",79.3,45.25,2020-07-02 19:55:00,2020-07-02,19,2020,7,184,26.2777777777778
"AVQ","2020-07-02 20:55",77.5,46.14,2020-07-02 20:55:00,2020-07-02,20,2020,7,184,25.2777777777778
"AVQ","2020-07-02 21:55",77.2,45.43,2020-07-02 21:55:00,2020-07-02,21,2020,7,184,25.1111111111111
"AVQ","2020-07-02 22:55",77.7,42.45,2020-07-02 22:55:00,2020-07-02,22,2020,7,184,25.3888888888889
"AVQ","2020-07-02 23:55",75.6,51.14,2020-07-02 23:55:00,2020-07-02,23,2020,7,184,24.2222222222222
"AVQ","2020-07-03 00:55",75.6,46.02,2020-07-03 00:55:00,2020-07-03,0,2020,7,185,24.2222222222222
"AVQ","2020-07-03 01:55",74,54.56,2020-07-03 01:55:00,2020-07-03,1,2020,7,185,23.3333333333333
"AVQ","2020-07-03 02:55",72.7,58.66,2020-07-03 02:55:00,2020-07-03,2,2020,7,185,22.6111111111111
"AVQ","2020-07-03 03:55",73,57.01,2020-07-03 03:55:00,2020-07-03,3,2020,7,185,22.7777777777778
"AVQ","2020-07-03 04:55",70.3,63.17,2020-07-03 04:55:00,2020-07-03,4,2020,7,185,21.2777777777778
"AVQ","2020-07-03 05:55",71.8,60.91,2020-07-03 05:55:00,2020-07-03,5,2020,7,185,22.1111111111111
"AVQ","2020-07-03 06:55",74.7,53.47,2020-07-03 06:55:00,2020-07-03,6,2020,7,185,23.7222222222222
"AVQ","2020-07-03 07:55",78.8,45.17,2020-07-03 07:55:00,2020-07-03,7,2020,7,185,26
"AVQ","2020-07-03 08:55",83.3,34.83,2020-07-03 08:55:00,2020-07-03,8,2020,7,185,28.5
"AVQ","2020-07-03 09:55",86.2,30.48,2020-07-03 09:55:00,2020-07-03,9,2020,7,185,30.1111111111111
"AVQ","2020-07-03 10:55",88.7,27.03,2020-07-03 10:55:00,2020-07-03,10,2020,7,185,31.5
"AVQ","2020-07-03 11:55",90.3,24.21,2020-07-03 11:55:00,2020-07-03,11,2020,7,185,32.3888888888889
"AVQ","2020-07-03 12:55",92.7,20.45,2020-07-03 12:55:00,2020-07-03,12,2020,7,185,33.7222222222222
"AVQ","2020-07-03 13:55",93.4,19.48,2020-07-03 13:55:00,2020-07-03,13,2020,7,185,34.1111111111111
"AVQ","2020-07-03 14:55",95.4,18.18,2020-07-03 14:55:00,2020-07-03,14,2020,7,185,35.2222222222222
"AVQ","2020-07-03 15:55",95.4,18.32,2020-07-03 15:55:00,2020-07-03,15,2020,7,185,35.2222222222222
"AVQ","2020-07-03 16:55",96,17.46,2020-07-03 16:55:00,2020-07-03,16,2020,7,185,35.5555555555556
"AVQ","2020-07-03 17:55",95.5,17.25,2020-07-03 17:55:00,2020-07-03,17,2020,7,185,35.2777777777778
"AVQ","2020-07-03 18:55",94.6,17.66,2020-07-03 18:55:00,2020-07-03,18,2020,7,185,34.7777777777778
"AVQ","2020-07-03 19:55",91.2,20.32,2020-07-03 19:55:00,2020-07-03,19,2020,7,185,32.8888888888889
"AVQ","2020-07-03 20:55",88.7,22.57,2020-07-03 20:55:00,2020-07-03,20,2020,7,185,31.5
"AVQ","2020-07-03 21:55",87.4,23.52,2020-07-03 21:55:00,2020-07-03,21,2020,7,185,30.7777777777778
"AVQ","2020-07-03 22:55",84.6,26.61,2020-07-03 22:55:00,2020-07-03,22,2020,7,185,29.2222222222222
"AVQ","2020-07-03 23:55",81,30.15,2020-07-03 23:55:00,2020-07-03,23,2020,7,185,27.2222222222222
"AVQ","2020-07-04 00:55",80.6,29.84,2020-07-04 00:55:00,2020-07-04,0,2020,7,186,27
"AVQ","2020-07-04 01:55",79.2,31.96,2020-07-04 01:55:00,2020-07-04,1,2020,7,186,26.2222222222222
"AVQ","2020-07-04 02:55",78.6,32.97,2020-07-04 02:55:00,2020-07-04,2,2020,7,186,25.8888888888889
"AVQ","2020-07-04 03:55",77.7,33.58,2020-07-04 03:55:00,2020-07-04,3,2020,7,186,25.3888888888889
"AVQ","2020-07-04 04:55",77.7,33.71,2020-07-04 04:55:00,2020-07-04,4,2020,7,186,25.3888888888889
"AVQ","2020-07-04 05:55",74.5,37.35,2020-07-04 05:55:00,2020-07-04,5,2020,7,186,23.6111111111111
"AVQ","2020-07-04 06:55",80.4,31.91,2020-07-04 06:55:00,2020-07-04,6,2020,7,186,26.8888888888889
"AVQ","2020-07-04 07:55",84,28.07,2020-07-04 07:55:00,2020-07-04,7,2020,7,186,28.8888888888889
"AVQ","2020-07-04 08:55",87.3,24.41,2020-07-04 08:55:00,2020-07-04,8,2020,7,186,30.7222222222222
"AVQ","2020-07-04 09:55",90.5,21.49,2020-07-04 09:55:00,2020-07-04,9,2020,7,186,32.5
"AVQ","2020-07-04 10:55",93,18.56,2020-07-04 10:55:00,2020-07-04,10,2020,7,186,33.8888888888889
"AVQ","2020-07-04 11:55",94.8,17.03,2020-07-04 11:55:00,2020-07-04,11,2020,7,186,34.8888888888889
"AVQ","2020-07-04 12:55",97.2,15.11,2020-07-04 12:55:00,2020-07-04,12,2020,7,186,36.2222222222222
"AVQ","2020-07-04 13:55",98.2,14.65,2020-07-04 13:55:00,2020-07-04,13,2020,7,186,36.7777777777778
"AVQ","2020-07-04 14:55",100,13.13,2020-07-04 14:55:00,2020-07-04,14,2020,7,186,37.7777777777778
"AVQ","2020-07-04 15:55",100,11.5,2020-07-04 15:55:00,2020-07-04,15,2020,7,186,37.7777777777778
"AVQ","2020-07-04 16:55",100.2,11.57,2020-07-04 16:55:00,2020-07-04,16,2020,7,186,37.8888888888889
"AVQ","2020-07-04 17:55",99,12.3,2020-07-04 17:55:00,2020-07-04,17,2020,7,186,37.2222222222222
"AVQ","2020-07-04 18:55",97.5,13.59,2020-07-04 18:55:00,2020-07-04,18,2020,7,186,36.3888888888889
"AVQ","2020-07-04 19:55",94,14.82,2020-07-04 19:55:00,2020-07-04,19,2020,7,186,34.4444444444444
"AVQ","2020-07-04 20:55",90,16.87,2020-07-04 20:55:00,2020-07-04,20,2020,7,186,32.2222222222222
"AVQ","2020-07-04 21:55",86.5,20.22,2020-07-04 21:55:00,2020-07-04,21,2020,7,186,30.2777777777778
"AVQ","2020-07-04 22:55",84.2,23.69,2020-07-04 22:55:00,2020-07-04,22,2020,7,186,29
"AVQ","2020-07-04 23:55",85.3,21.17,2020-07-04 23:55:00,2020-07-04,23,2020,7,186,29.6111111111111
"AVQ","2020-07-05 00:55",84.6,23.39,2020-07-05 00:55:00,2020-07-05,0,2020,7,187,29.2222222222222
"AVQ","2020-07-05 01:55",81.7,28.04,2020-07-05 01:55:00,2020-07-05,1,2020,7,187,27.6111111111111
"AVQ","2020-07-05 02:55",78.6,28.75,2020-07-05 02:55:00,2020-07-05,2,2020,7,187,25.8888888888889
"AVQ","2020-07-05 03:55",79,31.21,2020-07-05 03:55:00,2020-07-05,3,2020,7,187,26.1111111111111
"AVQ","2020-07-05 04:55",77.7,33.58,2020-07-05 04:55:00,2020-07-05,4,2020,7,187,25.3888888888889
"AVQ","2020-07-05 05:55",76.6,34.05,2020-07-05 05:55:00,2020-07-05,5,2020,7,187,24.7777777777778
"AVQ","2020-07-05 06:55",80.8,30.33,2020-07-05 06:55:00,2020-07-05,6,2020,7,187,27.1111111111111
"AVQ","2020-07-05 07:55",85.3,27.23,2020-07-05 07:55:00,2020-07-05,7,2020,7,187,29.6111111111111
"AVQ","2020-07-05 08:55",88.7,22.06,2020-07-05 08:55:00,2020-07-05,8,2020,7,187,31.5
"AVQ","2020-07-05 09:55",91.4,17.05,2020-07-05 09:55:00,2020-07-05,9,2020,7,187,33
"AVQ","2020-07-05 10:55",94,14.96,2020-07-05 10:55:00,2020-07-05,10,2020,7,187,34.4444444444444
"AVQ","2020-07-05 11:55",96.3,13.98,2020-07-05 11:55:00,2020-07-05,11,2020,7,187,35.7222222222222
"AVQ","2020-07-05 12:55",98,13.11,2020-07-05 12:55:00,2020-07-05,12,2020,7,187,36.6666666666667
"AVQ","2020-07-05 13:55",99.7,12.08,2020-07-05 13:55:00,2020-07-05,13,2020,7,187,37.6111111111111
"AVQ","2020-07-05 14:55",101,11.35,2020-07-05 14:55:00,2020-07-05,14,2020,7,187,38.3333333333333
"AVQ","2020-07-05 15:55",101.8,10.65,2020-07-05 15:55:00,2020-07-05,15,2020,7,187,38.7777777777778
"AVQ","2020-07-05 16:55",101.5,10.29,2020-07-05 16:55:00,2020-07-05,16,2020,7,187,38.6111111111111
"AVQ","2020-07-05 17:55",101,10.94,2020-07-05 17:55:00,2020-07-05,17,2020,7,187,38.3333333333333
"AVQ","2020-07-05 18:55",98,10.89,2020-07-05 18:55:00,2020-07-05,18,2020,7,187,36.6666666666667
"AVQ","2020-07-05 19:55",92,13.34,2020-07-05 19:55:00,2020-07-05,19,2020,7,187,33.3333333333333
"AVQ","2020-07-05 20:55",88,14.12,2020-07-05 20:55:00,2020-07-05,20,2020,7,187,31.1111111111111
"AVQ","2020-07-05 21:55",85.8,16.02,2020-07-05 21:55:00,2020-07-05,21,2020,7,187,29.8888888888889
"AVQ","2020-07-05 22:55",82.8,17.78,2020-07-05 22:55:00,2020-07-05,22,2020,7,187,28.2222222222222
"AVQ","2020-07-05 23:55",83,16.16,2020-07-05 23:55:00,2020-07-05,23,2020,7,187,28.3333333333333
"AVQ","2020-07-06 00:55",81.7,16.81,2020-07-06 00:55:00,2020-07-06,0,2020,7,188,27.6111111111111
"AVQ","2020-07-06 01:55",79,18.36,2020-07-06 01:55:00,2020-07-06,1,2020,7,188,26.1111111111111
"AVQ","2020-07-06 02:55",78.3,18.86,2020-07-06 02:55:00,2020-07-06,2,2020,7,188,25.7222222222222
"AVQ","2020-07-06 03:55",75.2,21.85,2020-07-06 03:55:00,2020-07-06,3,2020,7,188,24
"AVQ","2020-07-06 04:55",73.2,22.9,2020-07-06 04:55:00,2020-07-06,4,2020,7,188,22.8888888888889
"AVQ","2020-07-06 05:55",73.2,24.22,2020-07-06 05:55:00,2020-07-06,5,2020,7,188,22.8888888888889
"AVQ","2020-07-06 06:55",78.6,25.42,2020-07-06 06:55:00,2020-07-06,6,2020,7,188,25.8888888888889
"AVQ","2020-07-06 07:55",84,22.85,2020-07-06 07:55:00,2020-07-06,7,2020,7,188,28.8888888888889
"AVQ","2020-07-06 08:55",89.4,16.02,2020-07-06 08:55:00,2020-07-06,8,2020,7,188,31.8888888888889
"AVQ","2020-07-06 09:55",92.5,11.73,2020-07-06 09:55:00,2020-07-06,9,2020,7,188,33.6111111111111
"AVQ","2020-07-06 10:55",95.2,9.95,2020-07-06 10:55:00,2020-07-06,10,2020,7,188,35.1111111111111
"AVQ","2020-07-06 11:55",97,8.64,2020-07-06 11:55:00,2020-07-06,11,2020,7,188,36.1111111111111
"AVQ","2020-07-06 12:55",99.5,7.1,2020-07-06 12:55:00,2020-07-06,12,2020,7,188,37.5
"AVQ","2020-07-06 13:55",101,7.71,2020-07-06 13:55:00,2020-07-06,13,2020,7,188,38.3333333333333
"AVQ","2020-07-06 14:55",101.5,7.35,2020-07-06 14:55:00,2020-07-06,14,2020,7,188,38.6111111111111
"AVQ","2020-07-06 15:55",101.8,7.47,2020-07-06 15:55:00,2020-07-06,15,2020,7,188,38.7777777777778
"AVQ","2020-07-06 16:55",101.8,7.2,2020-07-06 16:55:00,2020-07-06,16,2020,7,188,38.7777777777778
"AVQ","2020-07-06 17:55",99,7.68,2020-07-06 17:55:00,2020-07-06,17,2020,7,188,37.2222222222222
"AVQ","2020-07-06 18:55",98.6,8.64,2020-07-06 18:55:00,2020-07-06,18,2020,7,188,37
"AVQ","2020-07-06 19:55",93.2,11.16,2020-07-06 19:55:00,2020-07-06,19,2020,7,188,34
"AVQ","2020-07-06 20:55",89,12.94,2020-07-06 20:55:00,2020-07-06,20,2020,7,188,31.6666666666667
"AVQ","2020-07-06 21:55",84.7,16.26,2020-07-06 21:55:00,2020-07-06,21,2020,7,188,29.2777777777778
"AVQ","2020-07-06 22:55",83.5,18.3,2020-07-06 22:55:00,2020-07-06,22,2020,7,188,28.6111111111111
"AVQ","2020-07-06 23:55",81.3,19.04,2020-07-06 23:55:00,2020-07-06,23,2020,7,188,27.3888888888889
"AVQ","2020-07-07 00:55",81,17.63,2020-07-07 00:55:00,2020-07-07,0,2020,7,189,27.2222222222222
"AVQ","2020-07-07 01:55",76.6,20.69,2020-07-07 01:55:00,2020-07-07,1,2020,7,189,24.7777777777778
"AVQ","2020-07-07 02:55",77.2,19.17,2020-07-07 02:55:00,2020-07-07,2,2020,7,189,25.1111111111111
"AVQ","2020-07-07 03:55",77.4,20.14,2020-07-07 03:55:00,2020-07-07,3,2020,7,189,25.2222222222222
"AVQ","2020-07-07 04:55",80,23.79,2020-07-07 04:55:00,2020-07-07,4,2020,7,189,26.6666666666667
"AVQ","2020-07-07 05:55",78.8,32.38,2020-07-07 05:55:00,2020-07-07,5,2020,7,189,26
"AVQ","2020-07-07 06:55",81.3,34.52,2020-07-07 06:55:00,2020-07-07,6,2020,7,189,27.3888888888889
"AVQ","2020-07-07 07:55",86,29.67,2020-07-07 07:55:00,2020-07-07,7,2020,7,189,30
"AVQ","2020-07-07 08:55",89.6,19.64,2020-07-07 08:55:00,2020-07-07,8,2020,7,189,32
"AVQ","2020-07-07 09:55",91.4,19.74,2020-07-07 09:55:00,2020-07-07,9,2020,7,189,33
"AVQ","2020-07-07 10:55",95.2,12.46,2020-07-07 10:55:00,2020-07-07,10,2020,7,189,35.1111111111111
"AVQ","2020-07-07 11:55",97.2,9.51,2020-07-07 11:55:00,2020-07-07,11,2020,7,189,36.2222222222222
"AVQ","2020-07-07 12:55",99,10.09,2020-07-07 12:55:00,2020-07-07,12,2020,7,189,37.2222222222222
"AVQ","2020-07-07 13:55",99.7,7.99,2020-07-07 13:55:00,2020-07-07,13,2020,7,189,37.6111111111111
"AVQ","2020-07-07 14:55",100.6,9.41,2020-07-07 14:55:00,2020-07-07,14,2020,7,189,38.1111111111111
"AVQ","2020-07-07 15:55",101.8,9.15,2020-07-07 15:55:00,2020-07-07,15,2020,7,189,38.7777777777778
"AVQ","2020-07-07 16:55",101.7,9.44,2020-07-07 16:55:00,2020-07-07,16,2020,7,189,38.7222222222222
"AVQ","2020-07-07 17:55",100.2,9.88,2020-07-07 17:55:00,2020-07-07,17,2020,7,189,37.8888888888889
"AVQ","2020-07-07 18:55",99.5,10.46,2020-07-07 18:55:00,2020-07-07,18,2020,7,189,37.5
"AVQ","2020-07-07 19:55",94.6,12.24,2020-07-07 19:55:00,2020-07-07,19,2020,7,189,34.7777777777778
"AVQ","2020-07-07 20:55",92,12.84,2020-07-07 20:55:00,2020-07-07,20,2020,7,189,33.3333333333333
"AVQ","2020-07-07 21:55",87.6,16.5,2020-07-07 21:55:00,2020-07-07,21,2020,7,189,30.8888888888889
"AVQ","2020-07-07 22:55",89.8,17.31,2020-07-07 22:55:00,2020-07-07,22,2020,7,189,32.1111111111111
"AVQ","2020-07-07 23:55",87,20.7,2020-07-07 23:55:00,2020-07-07,23,2020,7,189,30.5555555555556
"AVQ","2020-07-08 00:55",84.7,22.35,2020-07-08 00:55:00,2020-07-08,0,2020,7,190,29.2777777777778
"AVQ","2020-07-08 01:55",84.4,23,2020-07-08 01:55:00,2020-07-08,1,2020,7,190,29.1111111111111
"AVQ","2020-07-08 02:55",84,24.49,2020-07-08 02:55:00,2020-07-08,2,2020,7,190,28.8888888888889
"AVQ","2020-07-08 04:55",78.6,27.57,2020-07-08 04:55:00,2020-07-08,4,2020,7,190,25.8888888888889
"AVQ","2020-07-08 05:55",78,29.46,2020-07-08 05:55:00,2020-07-08,5,2020,7,190,25.5555555555556
"AVQ","2020-07-08 06:55",83.8,29.22,2020-07-08 06:55:00,2020-07-08,6,2020,7,190,28.7777777777778
"AVQ","2020-07-08 07:55",87.8,22.44,2020-07-08 07:55:00,2020-07-08,7,2020,7,190,31
"AVQ","2020-07-08 08:55",91,22.04,2020-07-08 08:55:00,2020-07-08,8,2020,7,190,32.7777777777778
"AVQ","2020-07-08 09:55",93,17.39,2020-07-08 09:55:00,2020-07-08,9,2020,7,190,33.8888888888889
"AVQ","2020-07-08 10:55",94.8,16.7,2020-07-08 10:55:00,2020-07-08,10,2020,7,190,34.8888888888889
"AVQ","2020-07-08 11:55",97,14.18,2020-07-08 11:55:00,2020-07-08,11,2020,7,190,36.1111111111111
"AVQ","2020-07-08 12:55",99,13.23,2020-07-08 12:55:00,2020-07-08,12,2020,7,190,37.2222222222222
"AVQ","2020-07-08 13:55",100.4,12.78,2020-07-08 13:55:00,2020-07-08,13,2020,7,190,38
"AVQ","2020-07-08 14:55",102,11.45,2020-07-08 14:55:00,2020-07-08,14,2020,7,190,38.8888888888889
"AVQ","2020-07-08 15:55",101,11.76,2020-07-08 15:55:00,2020-07-08,15,2020,7,190,38.3333333333333
"AVQ","2020-07-08 16:55",101.3,11.51,2020-07-08 16:55:00,2020-07-08,16,2020,7,190,38.5
"AVQ","2020-07-08 17:55",101.3,11.51,2020-07-08 17:55:00,2020-07-08,17,2020,7,190,38.5
"AVQ","2020-07-08 18:55",100,12.01,2020-07-08 18:55:00,2020-07-08,18,2020,7,190,37.7777777777778
"AVQ","2020-07-08 19:55",95.2,14.98,2020-07-08 19:55:00,2020-07-08,19,2020,7,190,35.1111111111111
"AVQ","2020-07-08 20:55",90.7,18.61,2020-07-08 20:55:00,2020-07-08,20,2020,7,190,32.6111111111111
"AVQ","2020-07-08 21:55",89.4,17.53,2020-07-08 21:55:00,2020-07-08,21,2020,7,190,31.8888888888889
"AVQ","2020-07-08 22:55",87,19.58,2020-07-08 22:55:00,2020-07-08,22,2020,7,190,30.5555555555556
"AVQ","2020-07-08 23:55",85.3,20.6,2020-07-08 23:55:00,2020-07-08,23,2020,7,190,29.6111111111111
"AVQ","2020-07-09 00:55",85,19.69,2020-07-09 00:55:00,2020-07-09,0,2020,7,191,29.4444444444444
"AVQ","2020-07-09 01:55",83,20.27,2020-07-09 01:55:00,2020-07-09,1,2020,7,191,28.3333333333333
"AVQ","2020-07-09 02:55",80.6,22.19,2020-07-09 02:55:00,2020-07-09,2,2020,7,191,27
"AVQ","2020-07-09 03:55",80.6,20.11,2020-07-09 03:55:00,2020-07-09,3,2020,7,191,27
"AVQ","2020-07-09 04:55",76,24.46,2020-07-09 04:55:00,2020-07-09,4,2020,7,191,24.4444444444444
"AVQ","2020-07-09 05:55",77.4,25.53,2020-07-09 05:55:00,2020-07-09,5,2020,7,191,25.2222222222222
"AVQ","2020-07-09 06:55",82.2,22.07,2020-07-09 06:55:00,2020-07-09,6,2020,7,191,27.8888888888889
"AVQ","2020-07-09 07:55",87.6,18.71,2020-07-09 07:55:00,2020-07-09,7,2020,7,191,30.8888888888889
"AVQ","2020-07-09 08:55",90,17.75,2020-07-09 08:55:00,2020-07-09,8,2020,7,191,32.2222222222222
"AVQ","2020-07-09 09:55",92.7,16.76,2020-07-09 09:55:00,2020-07-09,9,2020,7,191,33.7222222222222
"AVQ","2020-07-09 10:55",94.6,16.23,2020-07-09 10:55:00,2020-07-09,10,2020,7,191,34.7777777777778
"AVQ","2020-07-09 11:55",97.2,14.76,2020-07-09 11:55:00,2020-07-09,11,2020,7,191,36.2222222222222
"AVQ","2020-07-09 12:55",98.8,13.32,2020-07-09 12:55:00,2020-07-09,12,2020,7,191,37.1111111111111
"AVQ","2020-07-09 13:55",99.7,13.42,2020-07-09 13:55:00,2020-07-09,13,2020,7,191,37.6111111111111
